id,datetime,title,hazard_codes,primary_country,collection
emdat-event-2021-0234-IND,2021-04-23T00:00:00Z,Glacial lake outburst flood in India,nat-cli-glo-glo,IND,emdat-events
emdat-event-2021-0185-IDN,2021-03-25T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2021-0205-PAK,2021-03-22T00:00:00Z,Flood (General) in Pakistan,nat-hyd-flo-flo,PAK,emdat-events
emdat-event-2021-0072-IND,2021-02-07T00:00:00Z,Glacial lake outburst flood in India,nat-cli-glo-glo,IND,emdat-events
glide-event-FL-2021-000188-LKA,2021-11-10T00:00:00Z,,nat-hyd-flo-flo;FL,LKA,glide-events
glide-event-FL-2021-000172-IND,2021-11-07T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FL-2021-000161-IND,2021-10-16T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FL-2021-000147-THA,2021-09-23T00:00:00Z,,nat-hyd-flo-flo;FL,THA,glide-events
glide-event-FL-2021-000134-NPL,2021-09-03T00:00:00Z,,nat-hyd-flo-flo;FL,NPL,glide-events
glide-event-FL-2021-000128-MMR,2021-08-27T00:00:00Z,,nat-hyd-flo-flo;FL,MMR,glide-events
glide-event-FF-2021-000102-AFG,2021-08-01T00:00:00Z,,nat-hyd-flo-fla;FF,AFG,glide-events
glide-event-FL-2021-000097-BGD,2021-07-27T00:00:00Z,,nat-hyd-flo-flo;FL,BGD,glide-events
glide-event-FL-2021-000095-MMR,2021-07-25T00:00:00Z,,nat-hyd-flo-flo;FL,MMR,glide-events
glide-event-FL-2021-000057-LKA,2021-05-18T00:00:00Z,,nat-hyd-flo-flo;FL,LKA,glide-events
glide-event-FL-2021-000050-AFG,2021-05-03T00:00:00Z,,nat-hyd-flo-flo;FL,AFG,glide-events
glide-event-FL-2021-000021-IND,2021-02-07T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
gdacs-event-1101776,2022-12-08T01:00:00Z,"Flood in India, Sri Lanka",FL,LKA,gdacs-events
gdacs-event-1101741,2022-11-07T01:00:00Z,Flood in Thailand,FL,THA,gdacs-events
gdacs-event-1101720,2022-10-24T01:00:00Z,Flood in Bangladesh,FL,BGD,gdacs-events
gdacs-event-1101718,2022-10-16T01:00:00Z,Flood in Thailand,FL,THA,gdacs-events
gdacs-event-1101706,2022-10-12T01:00:00Z,Flood in Sri Lanka,FL,LKA,gdacs-events
gdacs-event-1101692,2022-10-05T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101695,2022-10-04T01:00:00Z,Flood in Nepal,FL,NPL,gdacs-events
gdacs-event-1101679,2022-09-15T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101667,2022-09-15T01:00:00Z,Flood in Nepal,FL,NPL,gdacs-events
gdacs-event-1101653,2022-09-09T01:00:00Z,"Flood in India, Nepal",FL,NPL,gdacs-events
gdacs-event-1101645,2022-09-02T01:00:00Z,Flood in Sri Lanka,FL,LKA,gdacs-events
gdacs-event-1101591,2022-08-12T01:00:00Z,Flood in Afghanistan,FL,AFG,gdacs-events
gdacs-event-1101588,2022-08-11T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101564,2022-08-02T01:00:00Z,Flood in Nepal,FL,NPL,gdacs-events
gdacs-event-1101576,2022-08-01T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101565,2022-08-01T01:00:00Z,Flood in Sri Lanka,FL,LKA,gdacs-events
gdacs-event-1101586,2022-07-24T01:00:00Z,Flood in Afghanistan,FL,AFG,gdacs-events
gdacs-event-1101521,2022-07-05T01:00:00Z,Flood in Afghanistan,FL,AFG,gdacs-events
gdacs-event-1101528,2022-07-01T01:00:00Z,Flood in Pakistan,FL,PAK,gdacs-events
gdacs-event-1101509,2022-06-30T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101529,2022-06-28T01:00:00Z,Flood in Thailand,FL,THA,gdacs-events
gdacs-event-1101485,2022-06-18T01:00:00Z,Flood in Pakistan,FL,PAK,gdacs-events
gdacs-event-1101522,2022-06-14T01:00:00Z,Flood in Pakistan,FL,PAK,gdacs-events
gdacs-event-1101484,2022-06-10T01:00:00Z,Flood in Nepal,FL,NPL,gdacs-events
gdacs-event-1101477,2022-06-08T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101467,2022-06-06T01:00:00Z,Flood in Bangladesh,FL,BGD,gdacs-events
gdacs-event-1101447,2022-05-30T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101464,2022-05-29T01:00:00Z,Flood in Sri Lanka,FL,LKA,gdacs-events
gdacs-event-1101426,2022-05-15T01:00:00Z,Flood in Thailand,FL,THA,gdacs-events
gdacs-event-1101416,2022-05-13T01:00:00Z,Flood in Sri Lanka,FL,LKA,gdacs-events
gdacs-event-1101423,2022-05-09T01:00:00Z,Flood in Bangladesh,FL,BGD,gdacs-events
gdacs-event-1101410,2022-05-09T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101403,2022-05-07T01:00:00Z,Flood in Pakistan,FL,PAK,gdacs-events
gdacs-event-1101415,2022-05-05T01:00:00Z,Flood in Thailand,FL,THA,gdacs-events
gdacs-event-1101398,2022-05-01T01:00:00Z,Flood in Afghanistan,FL,AFG,gdacs-events
gdacs-event-1101358,2022-04-15T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101350,2022-04-03T01:00:00Z,Flood in Thailand,FL,THA,gdacs-events
gdacs-event-1101337,2022-04-03T01:00:00Z,Flood in India,FL,IND,gdacs-events
gdacs-event-1101338,2022-04-02T01:00:00Z,Flood in China,FL,CHN,gdacs-events
gdacs-event-1101320,2022-03-20T01:00:00Z,Flood in Afghanistan,FL,AFG,gdacs-events
gdacs-event-1101321,2022-03-17T01:00:00Z,Flood in Pakistan,FL,PAK,gdacs-events
gdacs-event-1101267,2022-01-21T01:00:00Z,Flood in Pakistan,FL,PAK,gdacs-events
emdat-event-2022-0847-IDN,2022-12-25T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0810-THA,2022-12-19T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0782-IDN,2022-11-25T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0732-THA,2022-11-08T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0732-IDN,2022-11-08T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0736-IDN,2022-11-07T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0677-LKA,2022-10-14T00:00:00Z,Flood (General) in Sri Lanka,nat-hyd-flo-flo,LKA,emdat-events
emdat-event-2022-0642-IDN,2022-10-04T00:00:00Z,Flash flood in Indonesia,nat-hyd-flo-fla,IDN,emdat-events
emdat-event-2022-0694-IDN,2022-10-03T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0590-IND,2022-09-18T00:00:00Z,Flood (General) in India,nat-hyd-flo-flo,IND,emdat-events
emdat-event-2022-0590-NPL,2022-09-09T00:00:00Z,Flood (General) in Nepal,nat-hyd-flo-flo,NPL,emdat-events
emdat-event-2022-0785-LKA,2022-09-02T00:00:00Z,Flood (General) in Sri Lanka,nat-hyd-flo-flo,LKA,emdat-events
emdat-event-2022-0635-THA,2022-09-01T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0530-CHN,2022-08-17T00:00:00Z,Flash flood in China,nat-hyd-flo-fla,CHN,emdat-events
emdat-event-2022-0514-AFG,2022-08-16T00:00:00Z,Flash flood in Afghanistan,nat-hyd-flo-fla,AFG,emdat-events
emdat-event-2022-0515-THA,2022-08-14T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0515-CHN,2022-08-10T00:00:00Z,Flood (General) in China,nat-hyd-flo-flo,CHN,emdat-events
emdat-event-2022-0493-NPL,2022-08-02T00:00:00Z,Flood (General) in Nepal,nat-hyd-flo-flo,NPL,emdat-events
emdat-event-2022-0539-IND,2022-08-01T00:00:00Z,Flood (General) in India,nat-hyd-flo-flo,IND,emdat-events
emdat-event-2022-0490-LKA,2022-08-01T00:00:00Z,Flash flood in Sri Lanka,nat-hyd-flo-fla,LKA,emdat-events
emdat-event-2022-0428-CHN,2022-07-25T00:00:00Z,Flood (General) in China,nat-hyd-flo-flo,CHN,emdat-events
emdat-event-2022-0453-AFG,2022-07-24T00:00:00Z,Flash flood in Afghanistan,nat-hyd-flo-fla,AFG,emdat-events
emdat-event-2022-0476-IRN,2022-07-23T00:00:00Z,Flash flood in Iran (Islamic Republic of),nat-hyd-flo-fla,IRN,emdat-events
emdat-event-2022-0474-THA,2022-07-17T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0418-IDN,2022-07-05T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0408-MYS,2022-07-04T00:00:00Z,Flood (General) in Malaysia,nat-hyd-flo-flo,MYS,emdat-events
emdat-event-2022-0442-AFG,2022-06-30T00:00:00Z,Flash flood in Afghanistan,nat-hyd-flo-fla,AFG,emdat-events
emdat-event-2022-0523-AFG,2022-06-22T00:00:00Z,Flash flood in Afghanistan,nat-hyd-flo-fla,AFG,emdat-events
emdat-event-2022-0405-PAK,2022-06-14T00:00:00Z,Flood (General) in Pakistan,nat-hyd-flo-flo,PAK,emdat-events
emdat-event-2022-0324-IDN,2022-05-21T00:00:00Z,Flood (General) in Indonesia,nat-hyd-flo-flo,IDN,emdat-events
emdat-event-2022-0326-THA,2022-05-20T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0340-BGD,2022-05-17T00:00:00Z,Flood (General) in Bangladesh,nat-hyd-flo-flo,BGD,emdat-events
emdat-event-2022-0293-IND,2022-05-17T00:00:00Z,Flood (General) in India,nat-hyd-flo-flo,IND,emdat-events
emdat-event-2022-0305-THA,2022-05-14T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0316-CHN,2022-05-09T00:00:00Z,Flood (General) in China,nat-hyd-flo-flo,CHN,emdat-events
emdat-event-2022-0264-AFG,2022-05-02T00:00:00Z,Flash flood in Afghanistan,nat-hyd-flo-fla,AFG,emdat-events
emdat-event-2022-0199-THA,2022-04-03T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
emdat-event-2022-0119-THA,2022-02-25T00:00:00Z,Flood (General) in Thailand,nat-hyd-flo-flo,THA,emdat-events
glide-event-FL-2022-000354-BGD,2022-10-29T00:00:00Z,,nat-hyd-flo-flo;FL,BGD,glide-events
glide-event-FL-2022-000335-IND,2022-10-10T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FL-2022-000347-NPL,2022-10-04T00:00:00Z,,nat-hyd-flo-flo;FL,NPL,glide-events
glide-event-FL-2022-000295-IND,2022-08-24T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FL-2022-000270-PAK,2022-07-21T00:00:00Z,,nat-hyd-flo-flo;FL,PAK,glide-events
glide-event-FL-2022-000262-AFG,2022-07-14T00:00:00Z,,nat-hyd-flo-flo;FL,AFG,glide-events
glide-event-FL-2022-000255-IND,2022-07-06T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FL-2022-000217-IND,2022-05-22T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FL-2022-000217-BGD,2022-05-22T00:00:00Z,,nat-hyd-flo-flo;FL,BGD,glide-events
glide-event-FL-2022-000213-IND,2022-05-13T00:00:00Z,,nat-hyd-flo-flo;FL,IND,glide-events
glide-event-FF-2022-000209-AFG,2022-05-03T00:00:00Z,,nat-hyd-flo-fla;FF,AFG,glide-events
glide-event-FL-2022-000180-THA,2022-02-28T00:00:00Z,,nat-hyd-flo-flo;FL,THA,glide-events
glide-event-FL-2022-000155-PAK,2022-01-20T00:00:00Z,,nat-hyd-flo-flo;FL,PAK,glide-events
